stimOFF,19:09:59.9230976
l40,19:09:59.9253888
stimON,19:10:03.7286784
dotsMOVE,19:10:04.7229312
stimOFF,19:10:05.7479680
r30,19:10:05.7516160
stimON,19:10:09.4478080
dotsMOVE,19:10:10.4477312
stimOFF,19:10:11.4726912
l40,19:10:11.4738816
stimON,19:10:15.2998272
dotsMOVE,19:10:16.2975232
stimOFF,19:10:17.3225984
r30,19:10:17.3250176
stimON,19:10:20.8643328
dotsMOVE,19:10:21.8472576
stimOFF,19:10:22.8723328
r30,19:10:22.8742272
stimON,19:10:26.8047872
dotsMOVE,19:10:27.7970944
stimOFF,19:10:28.8221312
l40,19:10:28.8253440
stimON,19:10:32.7948800
dotsMOVE,19:10:33.7968384
stimOFF,19:10:34.7968640
l40,19:10:34.7983744
stimON,19:10:38.5772288
dotsMOVE,19:10:39.5716736
stimOFF,19:10:40.5966208
r30,19:10:40.5980544
stimON,19:10:44.3259904
dotsMOVE,19:10:45.3214464
stimOFF,19:10:46.3465088
l40,19:10:46.3534592
stimON,19:10:50.2956416
dotsMOVE,19:10:51.2962304
stimOFF,19:10:52.2962944
r30,19:10:52.2996480
r30,19:11:01.0736768
